group,event_label,event_code,epoch_index,event_sample,event_time_s,channel,is_bad,band,power,db
Minor,34042,11,4,815264,398.078,CP4,no,theta,6.508691e-13,-121.864
Minor,34042,11,4,815264,398.078,CP4,no,alpha,2.777758e-12,-115.563
Minor,34042,11,4,815264,398.078,CP4,no,beta,1.587330e-13,-127.987
Minor,34042,11,4,815264,398.078,CP4,no,gamma,8.174748e-14,-130.863
Minor,34042,11,4,815264,398.078,FZ,no,theta,2.654284e-12,-115.760
Minor,34042,11,4,815264,398.078,FZ,no,alpha,3.081657e-12,-115.112
Minor,34042,11,4,815264,398.078,FZ,no,beta,3.457498e-13,-124.610
Minor,34042,11,4,815264,398.078,FZ,no,gamma,9.298167e-14,-130.306
Minor,34042,11,4,815264,398.078,FP2,no,theta,3.227273e-12,-114.911
Minor,34042,11,4,815264,398.078,FP2,no,alpha,4.481148e-12,-113.486
Minor,34042,11,4,815264,398.078,FP2,no,beta,3.730794e-13,-124.279
Minor,34042,11,4,815264,398.078,FP2,no,gamma,7.382829e-14,-131.305
Minor,34042,11,4,815264,398.078,F4,no,theta,2.031593e-12,-116.921
Minor,34042,11,4,815264,398.078,F4,no,alpha,2.263518e-12,-116.452
Minor,34042,11,4,815264,398.078,F4,no,beta,4.080934e-13,-123.890
Minor,34042,11,4,815264,398.078,F4,no,gamma,1.535324e-13,-128.132
Minor,34042,11,4,815264,398.078,C4,no,theta,7.115388e-13,-121.477
Minor,34042,11,4,815264,398.078,C4,no,alpha,7.339278e-13,-121.342
Minor,34042,11,4,815264,398.078,C4,no,beta,2.143650e-13,-126.684
Minor,34042,11,4,815264,398.078,C4,no,gamma,1.964884e-13,-127.062
Minor,34042,11,4,815264,398.078,P4,no,theta,9.193739e-13,-120.364
Minor,34042,11,4,815264,398.078,P4,no,alpha,7.726580e-12,-111.120
Minor,34042,11,4,815264,398.078,P4,no,beta,2.401711e-13,-126.191
Minor,34042,11,4,815264,398.078,P4,no,gamma,5.462881e-14,-132.608
Minor,34042,11,4,815264,398.078,TP8,no,theta,1.122401e-12,-119.498
Minor,34042,11,4,815264,398.078,TP8,no,alpha,1.849178e-12,-117.330
Minor,34042,11,4,815264,398.078,TP8,no,beta,4.448118e-13,-123.516
Minor,34042,11,4,815264,398.078,TP8,no,gamma,2.792562e-13,-125.537
Minor,34042,11,4,815264,398.078,P8,no,theta,1.030179e-12,-119.870
Minor,34042,11,4,815264,398.078,P8,no,alpha,3.136416e-12,-115.035
Minor,34042,11,4,815264,398.078,P8,no,beta,4.335653e-13,-123.627
Minor,34042,11,4,815264,398.078,P8,no,gamma,2.335495e-13,-126.312
Minor,34042,11,4,815264,398.078,T8,no,theta,1.264944e-12,-118.979
Minor,34042,11,4,815264,398.078,T8,no,alpha,1.552715e-12,-118.088
Minor,34042,11,4,815264,398.078,T8,no,beta,2.957703e-13,-125.287
Minor,34042,11,4,815264,398.078,T8,no,gamma,2.318932e-13,-126.343
Minor,34042,11,4,815264,398.078,F8,no,theta,2.138013e-12,-116.699
Minor,34042,11,4,815264,398.078,F8,no,alpha,3.099811e-12,-115.086
Minor,34042,11,4,815264,398.078,F8,no,beta,5.521321e-13,-122.578
Minor,34042,11,4,815264,398.078,F8,no,gamma,4.885680e-13,-123.109
Minor,34042,11,4,815264,398.078,FP1,no,theta,3.272859e-12,-114.850
Minor,34042,11,4,815264,398.078,FP1,no,alpha,4.656989e-12,-113.319
Minor,34042,11,4,815264,398.078,FP1,no,beta,3.180312e-13,-124.972
Minor,34042,11,4,815264,398.078,FP1,no,gamma,9.105389e-14,-130.396
Minor,34042,11,4,815264,398.078,C3,no,theta,5.180711e-13,-122.854
Minor,34042,11,4,815264,398.078,C3,no,alpha,1.241143e-12,-119.061
Minor,34042,11,4,815264,398.078,C3,no,beta,2.252181e-13,-126.470
Minor,34042,11,4,815264,398.078,C3,no,gamma,1.619187e-13,-127.901
Minor,34042,11,4,815264,398.078,T7,no,theta,1.545504e-12,-118.109
Minor,34042,11,4,815264,398.078,T7,no,alpha,7.521145e-13,-121.236
Minor,34042,11,4,815264,398.078,T7,no,beta,5.677057e-13,-122.457
Minor,34042,11,4,815264,398.078,T7,no,gamma,4.040595e-13,-123.933
Minor,34042,11,4,815264,398.078,P3,no,theta,9.780526e-13,-120.095
Minor,34042,11,4,815264,398.078,P3,no,alpha,1.235029e-11,-109.083
Minor,34042,11,4,815264,398.078,P3,no,beta,4.830200e-13,-123.158
Minor,34042,11,4,815264,398.078,P3,no,gamma,1.344045e-13,-128.709
Minor,34042,11,4,815264,398.078,P7,no,theta,1.973282e-12,-117.048
Minor,34042,11,4,815264,398.078,P7,no,alpha,2.374177e-12,-116.244
Minor,34042,11,4,815264,398.078,P7,no,beta,3.348404e-13,-124.749
Minor,34042,11,4,815264,398.078,P7,no,gamma,9.229733e-14,-130.338
Minor,34042,11,4,815264,398.078,CP3,no,theta,5.898432e-13,-122.291
Minor,34042,11,4,815264,398.078,CP3,no,alpha,4.626426e-12,-113.347
Minor,34042,11,4,815264,398.078,CP3,no,beta,2.414538e-13,-126.168
Minor,34042,11,4,815264,398.078,CP3,no,gamma,9.373114e-14,-130.271
Minor,34042,11,4,815264,398.078,TP7,no,theta,1.668529e-12,-117.776
Minor,34042,11,4,815264,398.078,TP7,no,alpha,9.316779e-13,-120.306
Minor,34042,11,4,815264,398.078,TP7,no,beta,2.406007e-13,-126.183
Minor,34042,11,4,815264,398.078,TP7,no,gamma,1.107481e-13,-129.548
Minor,34042,11,4,815264,398.078,F3,no,theta,1.432004e-12,-118.440
Minor,34042,11,4,815264,398.078,F3,no,alpha,2.205569e-12,-116.564
Minor,34042,11,4,815264,398.078,F3,no,beta,3.629239e-13,-124.399
Minor,34042,11,4,815264,398.078,F3,no,gamma,2.432777e-13,-126.135
Minor,34042,11,4,815264,398.078,F7,no,theta,2.199369e-12,-116.577
Minor,34042,11,4,815264,398.078,F7,no,alpha,3.104387e-12,-115.080
Minor,34042,11,4,815264,398.078,F7,no,beta,4.162317e-13,-123.804
Minor,34042,11,4,815264,398.078,F7,no,gamma,2.269491e-13,-126.436
Minor,34042,11,4,815264,398.078,O2,no,theta,2.166433e-12,-116.642
Minor,34042,11,4,815264,398.078,O2,no,alpha,3.316931e-12,-114.792
Minor,34042,11,4,815264,398.078,O2,no,beta,4.714212e-13,-123.264
Minor,34042,11,4,815264,398.078,O2,no,gamma,2.737201e-13,-125.623
Minor,34042,11,4,815264,398.078,O1,no,theta,2.281086e-12,-116.418
Minor,34042,11,4,815264,398.078,O1,no,alpha,3.939265e-12,-114.046
Minor,34042,11,4,815264,398.078,O1,no,beta,1.235787e-12,-119.080
Minor,34042,11,4,815264,398.078,O1,no,gamma,1.041601e-12,-119.822
Minor,34042,11,4,815264,398.078,FC4,no,theta,2.369510e-12,-116.253
Minor,34042,11,4,815264,398.078,FC4,no,alpha,1.239518e-12,-119.067
Minor,34042,11,4,815264,398.078,FC4,no,beta,4.684553e-13,-123.291
Minor,34042,11,4,815264,398.078,FC4,no,gamma,4.386233e-13,-123.577
Minor,34042,11,4,815264,398.078,FT8,no,theta,1.322788e-12,-118.784
Minor,34042,11,4,815264,398.078,FT8,no,alpha,1.962505e-12,-117.071
Minor,34042,11,4,815264,398.078,FT8,no,beta,4.689388e-13,-123.287
Minor,34042,11,4,815264,398.078,FT8,no,gamma,4.970634e-13,-123.034
Minor,34042,11,4,815264,398.078,FC3,no,theta,7.481817e-13,-121.259
Minor,34042,11,4,815264,398.078,FC3,no,alpha,9.250440e-13,-120.337
Minor,34042,11,4,815264,398.078,FC3,no,beta,6.111774e-13,-122.137
Minor,34042,11,4,815264,398.078,FC3,no,gamma,7.262858e-13,-121.388
Minor,34042,11,4,815264,398.078,FT7,no,theta,1.644055e-12,-117.840
Minor,34042,11,4,815264,398.078,FT7,no,alpha,1.362846e-12,-118.655
Minor,34042,11,4,815264,398.078,FT7,no,beta,7.816795e-13,-121.068
Minor,34042,11,4,815264,398.078,FT7,no,gamma,7.017379e-13,-121.537
Minor,34042,11,4,815264,398.078,FPZ,no,theta,3.135551e-12,-115.037
Minor,34042,11,4,815264,398.078,FPZ,no,alpha,4.542878e-12,-113.426
Minor,34042,11,4,815264,398.078,FPZ,no,beta,3.195123e-13,-124.952
Minor,34042,11,4,815264,398.078,FPZ,no,gamma,9.412548e-14,-130.253
Minor,34042,11,4,815264,398.078,OZ,no,theta,2.141408e-12,-116.693
Minor,34042,11,4,815264,398.078,OZ,no,alpha,2.926981e-12,-115.335
Minor,34042,11,4,815264,398.078,OZ,no,beta,5.533170e-13,-122.569
Minor,34042,11,4,815264,398.078,OZ,no,gamma,2.927466e-13,-125.332
Post_tonal,34023,6,0,266784,130.266,CZ,no,theta,7.169965e-13,-121.443
Post_tonal,34023,6,0,266784,130.266,CZ,no,alpha,3.111009e-12,-115.071
Post_tonal,34023,6,0,266784,130.266,CZ,no,beta,1.604253e-13,-127.941
Post_tonal,34023,6,0,266784,130.266,CZ,no,gamma,6.147745e-14,-132.097
Post_tonal,34023,6,0,266784,130.266,PZ,no,theta,1.008998e-12,-119.960
Post_tonal,34023,6,0,266784,130.266,PZ,no,alpha,1.710827e-11,-107.668
Post_tonal,34023,6,0,266784,130.266,PZ,no,beta,3.397052e-13,-124.686
Post_tonal,34023,6,0,266784,130.266,PZ,no,gamma,7.749094e-14,-131.095
Post_tonal,34023,6,0,266784,130.266,CP4,no,theta,5.910113e-13,-122.282
Post_tonal,34023,6,0,266784,130.266,CP4,no,alpha,5.712228e-12,-112.432
Post_tonal,34023,6,0,266784,130.266,CP4,no,beta,2.271191e-13,-126.433
Post_tonal,34023,6,0,266784,130.266,CP4,no,gamma,1.060014e-13,-129.738
Post_tonal,34023,6,0,266784,130.266,FZ,no,theta,1.706580e-12,-117.678
Post_tonal,34023,6,0,266784,130.266,FZ,no,alpha,5.278662e-12,-112.775
Post_tonal,34023,6,0,266784,130.266,FZ,no,beta,3.150450e-13,-125.013
Post_tonal,34023,6,0,266784,130.266,FZ,no,gamma,8.005280e-14,-130.954
Post_tonal,34023,6,0,266784,130.266,FP2,no,theta,1.202747e-12,-119.197
Post_tonal,34023,6,0,266784,130.266,FP2,no,alpha,6.610300e-12,-111.798
Post_tonal,34023,6,0,266784,130.266,FP2,no,beta,3.322911e-13,-124.782
Post_tonal,34023,6,0,266784,130.266,FP2,no,gamma,1.534642e-13,-128.134
Post_tonal,34023,6,0,266784,130.266,F4,no,theta,1.470202e-12,-118.326
Post_tonal,34023,6,0,266784,130.266,F4,no,alpha,3.819706e-12,-114.179
Post_tonal,34023,6,0,266784,130.266,F4,no,beta,2.609897e-13,-125.830
Post_tonal,34023,6,0,266784,130.266,F4,no,gamma,1.299377e-13,-128.855
Post_tonal,34023,6,0,266784,130.266,C4,no,theta,6.237299e-13,-122.048
Post_tonal,34023,6,0,266784,130.266,C4,no,alpha,1.352687e-12,-118.687
Post_tonal,34023,6,0,266784,130.266,C4,no,beta,1.991168e-13,-127.004
Post_tonal,34023,6,0,266784,130.266,C4,no,gamma,1.731312e-13,-127.611
Post_tonal,34023,6,0,266784,130.266,P4,no,theta,8.563159e-13,-120.673
Post_tonal,34023,6,0,266784,130.266,P4,no,alpha,1.653543e-11,-107.816
Post_tonal,34023,6,0,266784,130.266,P4,no,beta,3.678031e-13,-124.341
Post_tonal,34023,6,0,266784,130.266,P4,no,gamma,7.238376e-14,-131.390
Post_tonal,34023,6,0,266784,130.266,TP8,no,theta,1.294450e-12,-118.878
Post_tonal,34023,6,0,266784,130.266,TP8,no,alpha,2.964084e-12,-115.281
Post_tonal,34023,6,0,266784,130.266,TP8,no,beta,8.314177e-13,-120.801
Post_tonal,34023,6,0,266784,130.266,TP8,no,gamma,4.820225e-13,-123.167
Post_tonal,34023,6,0,266784,130.266,P8,no,theta,1.379669e-12,-118.602
Post_tonal,34023,6,0,266784,130.266,P8,no,alpha,6.691899e-12,-111.744
Post_tonal,34023,6,0,266784,130.266,P8,no,beta,8.241500e-13,-120.839
Post_tonal,34023,6,0,266784,130.266,P8,no,gamma,4.212063e-13,-123.753
Post_tonal,34023,6,0,266784,130.266,T8,no,theta,1.278996e-12,-118.931
Post_tonal,34023,6,0,266784,130.266,T8,no,alpha,1.984190e-12,-117.024
Post_tonal,34023,6,0,266784,130.266,T8,no,beta,4.769117e-13,-123.214
Post_tonal,34023,6,0,266784,130.266,T8,no,gamma,3.306725e-13,-124.803
Post_tonal,34023,6,0,266784,130.266,F8,no,theta,1.520497e-12,-118.180
Post_tonal,34023,6,0,266784,130.266,F8,no,alpha,4.599684e-12,-113.373
Post_tonal,34023,6,0,266784,130.266,F8,no,beta,4.702342e-13,-123.275
Post_tonal,34023,6,0,266784,130.266,F8,no,gamma,3.856961e-13,-124.135
Post_tonal,34023,6,0,266784,130.266,FP1,no,theta,1.359676e-12,-118.665
Post_tonal,34023,6,0,266784,130.266,FP1,no,alpha,6.210748e-12,-112.068
Post_tonal,34023,6,0,266784,130.266,FP1,no,beta,3.277086e-13,-124.842
Post_tonal,34023,6,0,266784,130.266,FP1,no,gamma,1.618806e-13,-127.902
Post_tonal,34023,6,0,266784,130.266,C3,no,theta,8.323274e-13,-120.796
Post_tonal,34023,6,0,266784,130.266,C3,no,alpha,2.285459e-12,-116.410
Post_tonal,34023,6,0,266784,130.266,C3,no,beta,2.032868e-13,-126.914
Post_tonal,34023,6,0,266784,130.266,C3,no,gamma,1.538672e-13,-128.122
Post_tonal,34023,6,0,266784,130.266,T7,no,theta,1.075328e-12,-119.684
Post_tonal,34023,6,0,266784,130.266,T7,no,alpha,1.477769e-12,-118.303
Post_tonal,34023,6,0,266784,130.266,T7,no,beta,5.807136e-13,-122.359
Post_tonal,34023,6,0,266784,130.266,T7,no,gamma,5.010614e-13,-122.999
Post_tonal,34023,6,0,266784,130.266,P3,no,theta,1.070766e-12,-119.702
Post_tonal,34023,6,0,266784,130.266,P3,no,alpha,1.741509e-11,-107.591
Post_tonal,34023,6,0,266784,130.266,P3,no,beta,4.834007e-13,-123.155
Post_tonal,34023,6,0,266784,130.266,P3,no,gamma,1.978752e-13,-127.031
Post_tonal,34023,6,0,266784,130.266,P7,no,theta,1.536807e-12,-118.133
Post_tonal,34023,6,0,266784,130.266,P7,no,alpha,3.833983e-12,-114.163
Post_tonal,34023,6,0,266784,130.266,P7,no,beta,3.625793e-13,-124.403
Post_tonal,34023,6,0,266784,130.266,P7,no,gamma,1.028227e-13,-129.870
Post_tonal,34023,6,0,266784,130.266,CP3,no,theta,7.386166e-13,-121.315
Post_tonal,34023,6,0,266784,130.266,CP3,no,alpha,6.637230e-12,-111.780
Post_tonal,34023,6,0,266784,130.266,CP3,no,beta,2.446871e-13,-126.110
Post_tonal,34023,6,0,266784,130.266,CP3,no,gamma,9.016942e-14,-130.439
Post_tonal,34023,6,0,266784,130.266,TP7,no,theta,1.186110e-12,-119.258
Post_tonal,34023,6,0,266784,130.266,TP7,no,alpha,1.536147e-12,-118.135
Post_tonal,34023,6,0,266784,130.266,TP7,no,beta,2.277100e-13,-126.422
Post_tonal,34023,6,0,266784,130.266,TP7,no,gamma,1.286517e-13,-128.898
Post_tonal,34023,6,0,266784,130.266,F3,no,theta,1.401308e-12,-118.534
Post_tonal,34023,6,0,266784,130.266,F3,no,alpha,3.944083e-12,-114.040
Post_tonal,34023,6,0,266784,130.266,F3,no,beta,3.344472e-13,-124.754
Post_tonal,34023,6,0,266784,130.266,F3,no,gamma,2.229855e-13,-126.513
Post_tonal,34023,6,0,266784,130.266,F7,no,theta,1.189084e-12,-119.247
Post_tonal,34023,6,0,266784,130.266,F7,no,alpha,4.078272e-12,-113.895
Post_tonal,34023,6,0,266784,130.266,F7,no,beta,4.548318e-13,-123.419
Post_tonal,34023,6,0,266784,130.266,F7,no,gamma,3.836232e-13,-124.158
Post_tonal,34023,6,0,266784,130.266,O2,no,theta,2.036609e-12,-116.910
Post_tonal,34023,6,0,266784,130.266,O2,no,alpha,6.654016e-12,-111.769
Post_tonal,34023,6,0,266784,130.266,O2,no,beta,5.771130e-13,-122.386
Post_tonal,34023,6,0,266784,130.266,O2,no,gamma,4.018695e-13,-123.957
Post_tonal,34023,6,0,266784,130.266,O1,no,theta,2.237427e-12,-116.502
Post_tonal,34023,6,0,266784,130.266,O1,no,alpha,6.302777e-12,-112.005
Post_tonal,34023,6,0,266784,130.266,O1,no,beta,1.856772e-12,-117.312
Post_tonal,34023,6,0,266784,130.266,O1,no,gamma,1.908493e-12,-117.193
Post_tonal,34023,6,0,266784,130.266,FC4,no,theta,1.567150e-12,-118.048
Post_tonal,34023,6,0,266784,130.266,FC4,no,alpha,1.867899e-12,-117.286
Post_tonal,34023,6,0,266784,130.266,FC4,no,beta,4.229768e-13,-123.735
Post_tonal,34023,6,0,266784,130.266,FC4,no,gamma,3.875855e-13,-124.114
Post_tonal,34023,6,0,266784,130.266,FT8,no,theta,1.280270e-12,-118.926
Post_tonal,34023,6,0,266784,130.266,FT8,no,alpha,2.578553e-12,-115.886
Post_tonal,34023,6,0,266784,130.266,FT8,no,beta,4.326356e-13,-123.637
Post_tonal,34023,6,0,266784,130.266,FT8,no,gamma,3.557876e-13,-124.485
Post_tonal,34023,6,0,266784,130.266,FC3,no,theta,1.003605e-12,-119.983
Post_tonal,34023,6,0,266784,130.266,FC3,no,alpha,2.129883e-12,-116.716
Post_tonal,34023,6,0,266784,130.266,FC3,no,beta,4.484622e-13,-123.481
Post_tonal,34023,6,0,266784,130.266,FC3,no,gamma,5.341232e-13,-122.722
Post_tonal,34023,6,0,266784,130.266,FT7,no,theta,1.178946e-12,-119.284
Post_tonal,34023,6,0,266784,130.266,FT7,no,alpha,2.472228e-12,-116.069
Post_tonal,34023,6,0,266784,130.266,FT7,no,beta,6.121158e-13,-122.130
Post_tonal,34023,6,0,266784,130.266,FT7,no,gamma,6.527479e-13,-121.851
Post_tonal,34023,6,0,266784,130.266,FPZ,no,theta,1.386328e-12,-118.581
Post_tonal,34023,6,0,266784,130.266,FPZ,no,alpha,6.655915e-12,-111.768
Post_tonal,34023,6,0,266784,130.266,FPZ,no,beta,3.527508e-13,-124.523
Post_tonal,34023,6,0,266784,130.266,FPZ,no,gamma,1.607196e-13,-127.933
Post_tonal,34023,6,0,266784,130.266,OZ,no,theta,1.960092e-12,-117.077
Post_tonal,34023,6,0,266784,130.266,OZ,no,alpha,4.845985e-12,-113.146
Post_tonal,34023,6,0,266784,130.266,OZ,no,beta,6.861191e-13,-121.635
Post_tonal,34023,6,0,266784,130.266,OZ,no,gamma,4.316787e-13,-123.646
Post_tonal,34043,12,1,352672,172.203,CZ,no,theta,1.108068e-12,-119.553
Post_tonal,34043,12,1,352672,172.203,CZ,no,alpha,5.458583e-12,-112.629
Post_tonal,34043,12,1,352672,172.203,CZ,no,beta,1.739348e-13,-127.591
Post_tonal,34043,12,1,352672,172.203,CZ,no,gamma,6.984934e-14,-131.545
Post_tonal,34043,12,1,352672,172.203,PZ,no,theta,1.272906e-12,-118.951
Post_tonal,34043,12,1,352672,172.203,PZ,no,alpha,2.515930e-11,-105.993
Post_tonal,34043,12,1,352672,172.203,PZ,no,beta,4.276079e-13,-123.687
Post_tonal,34043,12,1,352672,172.203,PZ,no,gamma,8.632316e-14,-130.628
Post_tonal,34043,12,1,352672,172.203,CP4,no,theta,5.441517e-13,-122.641
Post_tonal,34043,12,1,352672,172.203,CP4,no,alpha,6.132423e-12,-112.124
Post_tonal,34043,12,1,352672,172.203,CP4,no,beta,2.568927e-13,-125.899
Post_tonal,34043,12,1,352672,172.203,CP4,no,gamma,1.166754e-13,-129.322
Post_tonal,34043,12,1,352672,172.203,FZ,no,theta,3.337863e-12,-114.765
Post_tonal,34043,12,1,352672,172.203,FZ,no,alpha,5.708681e-12,-112.434
Post_tonal,34043,12,1,352672,172.203,FZ,no,beta,4.271712e-13,-123.692
Post_tonal,34043,12,1,352672,172.203,FZ,no,gamma,8.194734e-14,-130.853
Post_tonal,34043,12,1,352672,172.203,FP2,no,theta,2.499552e-12,-116.021
Post_tonal,34043,12,1,352672,172.203,FP2,no,alpha,7.710811e-12,-111.129
Post_tonal,34043,12,1,352672,172.203,FP2,no,beta,4.201200e-13,-123.764
Post_tonal,34043,12,1,352672,172.203,FP2,no,gamma,1.328932e-13,-128.758
Post_tonal,34043,12,1,352672,172.203,F4,no,theta,2.030675e-12,-116.923
Post_tonal,34043,12,1,352672,172.203,F4,no,alpha,4.539270e-12,-113.430
Post_tonal,34043,12,1,352672,172.203,F4,no,beta,3.205826e-13,-124.938
Post_tonal,34043,12,1,352672,172.203,F4,no,gamma,1.339283e-13,-128.724
Post_tonal,34043,12,1,352672,172.203,C4,no,theta,5.214487e-13,-122.826
Post_tonal,34043,12,1,352672,172.203,C4,no,alpha,2.315509e-12,-116.353
Post_tonal,34043,12,1,352672,172.203,C4,no,beta,2.722206e-13,-125.647
Post_tonal,34043,12,1,352672,172.203,C4,no,gamma,2.045079e-13,-126.888
Post_tonal,34043,12,1,352672,172.203,P4,no,theta,9.581510e-13,-120.185
Post_tonal,34043,12,1,352672,172.203,P4,no,alpha,1.503235e-11,-108.230
Post_tonal,34043,12,1,352672,172.203,P4,no,beta,3.739875e-13,-124.269
Post_tonal,34043,12,1,352672,172.203,P4,no,gamma,7.344388e-14,-131.327
Post_tonal,34043,12,1,352672,172.203,TP8,no,theta,1.505832e-12,-118.222
Post_tonal,34043,12,1,352672,172.203,TP8,no,alpha,1.992966e-12,-117.005
Post_tonal,34043,12,1,352672,172.203,TP8,no,beta,8.914428e-13,-120.498
Post_tonal,34043,12,1,352672,172.203,TP8,no,gamma,5.633043e-13,-122.491
Post_tonal,34043,12,1,352672,172.203,P8,no,theta,1.591984e-12,-117.980
Post_tonal,34043,12,1,352672,172.203,P8,no,alpha,4.952867e-12,-113.051
Post_tonal,34043,12,1,352672,172.203,P8,no,beta,9.214393e-13,-120.354
Post_tonal,34043,12,1,352672,172.203,P8,no,gamma,5.186862e-13,-122.849
Post_tonal,34043,12,1,352672,172.203,T8,no,theta,1.273970e-12,-118.948
Post_tonal,34043,12,1,352672,172.203,T8,no,alpha,1.863446e-12,-117.296
Post_tonal,34043,12,1,352672,172.203,T8,no,beta,5.434035e-13,-122.647
Post_tonal,34043,12,1,352672,172.203,T8,no,gamma,3.742578e-13,-124.266
Post_tonal,34043,12,1,352672,172.203,F8,no,theta,1.351734e-12,-118.690
Post_tonal,34043,12,1,352672,172.203,F8,no,alpha,5.251036e-12,-112.797
Post_tonal,34043,12,1,352672,172.203,F8,no,beta,4.974557e-13,-123.031
Post_tonal,34043,12,1,352672,172.203,F8,no,gamma,2.940176e-13,-125.313
Post_tonal,34043,12,1,352672,172.203,FP1,no,theta,1.934547e-12,-117.134
Post_tonal,34043,12,1,352672,172.203,FP1,no,alpha,7.188529e-12,-111.433
Post_tonal,34043,12,1,352672,172.203,FP1,no,beta,3.770247e-13,-124.234
Post_tonal,34043,12,1,352672,172.203,FP1,no,gamma,1.945537e-13,-127.105
Post_tonal,34043,12,1,352672,172.203,C3,no,theta,7.461398e-13,-121.271
Post_tonal,34043,12,1,352672,172.203,C3,no,alpha,2.074548e-12,-116.830
Post_tonal,34043,12,1,352672,172.203,C3,no,beta,2.265611e-13,-126.444
Post_tonal,34043,12,1,352672,172.203,C3,no,gamma,1.245107e-13,-129.040
Post_tonal,34043,12,1,352672,172.203,T7,no,theta,1.319040e-12,-118.797
Post_tonal,34043,12,1,352672,172.203,T7,no,alpha,1.641356e-12,-117.847
Post_tonal,34043,12,1,352672,172.203,T7,no,beta,5.453383e-13,-122.632
Post_tonal,34043,12,1,352672,172.203,T7,no,gamma,4.481994e-13,-123.483
Post_tonal,34043,12,1,352672,172.203,P3,no,theta,1.145916e-12,-119.408
Post_tonal,34043,12,1,352672,172.203,P3,no,alpha,2.130370e-11,-106.715
Post_tonal,34043,12,1,352672,172.203,P3,no,beta,5.293368e-13,-122.761
Post_tonal,34043,12,1,352672,172.203,P3,no,gamma,2.062287e-13,-126.852
Post_tonal,34043,12,1,352672,172.203,P7,no,theta,1.865484e-12,-117.292
Post_tonal,34043,12,1,352672,172.203,P7,no,alpha,6.558265e-12,-111.832
Post_tonal,34043,12,1,352672,172.203,P7,no,beta,3.997524e-13,-123.980
Post_tonal,34043,12,1,352672,172.203,P7,no,gamma,1.177690e-13,-129.282
Post_tonal,34043,12,1,352672,172.203,CP3,no,theta,7.557951e-13,-121.215
Post_tonal,34043,12,1,352672,172.203,CP3,no,alpha,7.308556e-12,-111.362
Post_tonal,34043,12,1,352672,172.203,CP3,no,beta,2.434290e-13,-126.132
Post_tonal,34043,12,1,352672,172.203,CP3,no,gamma,9.212081e-14,-130.346
Post_tonal,34043,12,1,352672,172.203,TP7,no,theta,1.520805e-12,-118.179
Post_tonal,34043,12,1,352672,172.203,TP7,no,alpha,2.433938e-12,-116.137
Post_tonal,34043,12,1,352672,172.203,TP7,no,beta,2.708490e-13,-125.669
Post_tonal,34043,12,1,352672,172.203,TP7,no,gamma,1.107258e-13,-129.549
Post_tonal,34043,12,1,352672,172.203,F3,no,theta,1.647690e-12,-117.831
Post_tonal,34043,12,1,352672,172.203,F3,no,alpha,4.092992e-12,-113.879
Post_tonal,34043,12,1,352672,172.203,F3,no,beta,4.391261e-13,-123.572
Post_tonal,34043,12,1,352672,172.203,F3,no,gamma,1.776182e-13,-127.500
Post_tonal,34043,12,1,352672,172.203,F7,no,theta,1.419073e-12,-118.479
Post_tonal,34043,12,1,352672,172.203,F7,no,alpha,4.684986e-12,-113.293
Post_tonal,34043,12,1,352672,172.203,F7,no,beta,3.537235e-13,-124.511
Post_tonal,34043,12,1,352672,172.203,F7,no,gamma,3.852689e-13,-124.140
Post_tonal,34043,12,1,352672,172.203,O2,no,theta,1.998585e-12,-116.992
Post_tonal,34043,12,1,352672,172.203,O2,no,alpha,6.409479e-12,-111.932
Post_tonal,34043,12,1,352672,172.203,O2,no,beta,6.662525e-13,-121.762
Post_tonal,34043,12,1,352672,172.203,O2,no,gamma,3.546937e-13,-124.499
Post_tonal,34043,12,1,352672,172.203,O1,no,theta,2.384106e-12,-116.226
Post_tonal,34043,12,1,352672,172.203,O1,no,alpha,1.016384e-11,-109.929
Post_tonal,34043,12,1,352672,172.203,O1,no,beta,2.169559e-12,-116.636
Post_tonal,34043,12,1,352672,172.203,O1,no,gamma,1.824836e-12,-117.387
Post_tonal,34043,12,1,352672,172.203,FC4,no,theta,2.137495e-12,-116.700
Post_tonal,34043,12,1,352672,172.203,FC4,no,alpha,2.752663e-12,-115.602
Post_tonal,34043,12,1,352672,172.203,FC4,no,beta,4.989342e-13,-123.018
Post_tonal,34043,12,1,352672,172.203,FC4,no,gamma,3.951082e-13,-124.030
Post_tonal,34043,12,1,352672,172.203,FT8,no,theta,1.071275e-12,-119.700
Post_tonal,34043,12,1,352672,172.203,FT8,no,alpha,2.838678e-12,-115.468
Post_tonal,34043,12,1,352672,172.203,FT8,no,beta,4.378144e-13,-123.585
Post_tonal,34043,12,1,352672,172.203,FT8,no,gamma,3.472715e-13,-124.591
Post_tonal,34043,12,1,352672,172.203,FC3,no,theta,8.833180e-13,-120.538
Post_tonal,34043,12,1,352672,172.203,FC3,no,alpha,1.850049e-12,-117.328
Post_tonal,34043,12,1,352672,172.203,FC3,no,beta,4.466681e-13,-123.498
Post_tonal,34043,12,1,352672,172.203,FC3,no,gamma,4.624110e-13,-123.348
Post_tonal,34043,12,1,352672,172.203,FT7,no,theta,1.240463e-12,-119.063
Post_tonal,34043,12,1,352672,172.203,FT7,no,alpha,2.562258e-12,-115.913
Post_tonal,34043,12,1,352672,172.203,FT7,no,beta,5.191844e-13,-122.845
Post_tonal,34043,12,1,352672,172.203,FT7,no,gamma,6.639709e-13,-121.777
